,AC-mean,AC-10_moving_average,AC-se,AC-upper,AC-lower,DTA-mean,DTA-10_moving_average,DTA-se,DTA-upper,DTA-lower,SRS-mean,SRS-10_moving_average,SRS-se,SRS-upper,SRS-lower,NRS-mean,NRS-10_moving,NRS-se,NRS-upper,NRS-lower,SARSA-RS-mean,SARSA-RS-se,SARSA-RS-10_moving,SARSA-RS-upper,SARSA-RS-lower,SPRS-mean,SPRS-se,SPRS-10_moving,SPRS-upper,SPRS-lower
142,3352.29,3374.433,373.1281746,3747.561175,3001.304825,2988.45,2895.355,377.9360923,3273.291092,2517.418908,2914.352,2921.9013,111.0774487,3032.978749,2810.823851,3116.186275,3382.214706,350.9740805,3733.188786,3031.240625,3268.23,375.8180825,3349.35,3725.168083,2973.531917,3571.112,254.027058302504,3808.5056,4062.53265830251,3554.4785416975
143,3553.49,3364.412,387.6909012,3752.102901,2976.721099,2771.52,2876.793,368.2563253,3245.049325,2508.536675,3094.353,2928.6223,114.6030241,3043.225324,2814.019276,3895.215686,3415.82451,392.7764201,3808.60093,3023.04809,3500.9,389.3983658,3373.554,3762.952366,2984.155634,4022.16,261.086263372089,3844.8316,4105.91786337209,3583.74533662791
144,2816.5,3338.347,365.4342063,3703.781206,2972.912794,3139.66,2849.772,387.8463395,3237.61834,2461.925661,2945.066,2918.9708,111.6076961,3030.578496,2807.363104,3564.941176,3403.683333,364.1358353,3767.819169,3039.547498,2981.24,367.4835237,3368.534,3736.017524,3001.050476,3739.372,252.737346489323,3832.0584,4084.79574648932,3579.32105351068
145,3344.53,3401.601,385.3444564,3786.945456,3016.256544,2717.27,2819.388,358.4798407,3177.867841,2460.908159,2932.983,2920.084,111.3862288,3031.470229,2808.697771,3297.392157,3410.335294,361.2546325,3771.589927,3049.080662,3418.43,378.8038926,3424.803,3803.606893,3045.999107,3708.76,249.054200802958,3856.6324,4105.68660080296,3607.57819919704
146,3653.66,3432.716,389.6810945,3822.397095,3043.034906,2854.43,2810.234,368.3816913,3178.615691,2441.852309,2851.519,2914.2412,110.3392023,3024.580402,2803.901998,3011.901961,3428.308824,344.4239273,3772.732751,3083.884896,3437.03,378.6503467,3436.24,3814.890347,3057.589653,3827.748,258.911030560662,3871.936,4130.84703056066,3613.02496943934
147,2849.48,3402.997,346.208468,3749.205468,3056.788532,2727.26,2805.603,368.2189725,3173.821973,2437.384028,2820.305,2912.5483,109.8745642,3022.422864,2802.673736,3462.794118,3491.402941,340.6871156,3832.090057,3150.715826,3124.29,368.4636262,3400.097,3768.560626,3031.633374,3662.692,251.194870370682,3890.008,4141.20287037068,3638.81312962932
148,3353.78,3429.424,375.1028469,3804.526847,3054.321153,2721.47,2827.761,364.1439414,3191.904941,2463.617059,2920.186,2909.0714,110.9364763,3020.007876,2798.134924,3744.598039,3504.816667,381.1033871,3885.920054,3123.71328,3245.88,372.727855,3438.906,3811.633855,3066.178145,3908.496,252.601581261749,3918.3532,4170.95478126175,3665.75161873825
149,3775.17,3470.972,388.1808251,3859.152825,3082.791175,3129.81,2854.449,384.8883263,3239.337326,2469.560674,2912.51,2918.5487,113.6101003,3032.1588,2804.9386,3242.509804,3496.910784,375.4430259,3872.35381,3121.467758,3201.82,376.8056988,3435.134,3811.939699,3058.328301,4011.236,262.559043541098,3922.9668,4185.5258435411,3660.4077564589
150,3695.07,3467.443,380.990096,3848.433096,3086.452904,2952.63,2834.998,360.9705912,3195.968591,2474.027409,2972.163,2925.4949,111.8643109,3037.359211,2813.630589,3410.431373,3568.788235,376.4804912,3945.268727,3192.307744,3582.04,406.7990892,3455.743,3862.542089,3048.943911,3774.196,254.60546110077,3927.9948,4182.60026110077,3673.38933889923
151,3350.36,3433.244,386.9826377,3820.226638,3046.261362,2951.05,2828.023,378.9199083,3206.942908,2449.103092,2855.576,2910.7787,109.3342612,3020.112961,2801.444439,3076.176471,3642.404902,358.5795735,4000.984475,3283.825328,3733.64,387.5180787,3460.904,3848.422079,3073.385921,3859.284,255.681145643116,3923.0388,4178.71994564312,3667.35765435688
152,3252.08,3418.694,385.9162167,3804.610217,3032.777783,2802.83,2792.946,366.0401637,3158.986164,2426.905836,2981.562,2909.9687,111.7471419,3021.715842,2798.221558,3452.284314,3714.976471,381.3770733,4096.353544,3333.599397,3510.27,387.1104739,3429.485,3816.595474,3042.374526,3934.372,259.039024531949,3909.604,4168.64302453195,3650.56497546805
153,3292.84,3434.867,374.3845624,3809.251562,3060.482438,2501.31,2802.924,365.3542417,3168.278242,2437.569758,2997.838,2906.3772,112.7783445,3019.155544,2793.598856,3773.803922,3752.707843,386.0785016,4138.786345,3366.629342,3450.7,391.4183219,3409.329,3800.747322,3017.910678,3894.428,263.121339589293,3903.9268,4167.04813958929,3640.80546041071
154,3449.04,3443.256,399.5404095,3842.79641,3043.715591,2835.82,2812.57,365.5338855,3178.103886,2447.036115,2956.198,2887.2418,112.1553538,2999.397154,2775.086446,3631.460784,3757.783333,371.7744263,4129.55776,3386.008907,3543.93,395.3019641,3382.536,3777.837964,2987.234036,3985.112,264.310331144706,3879.8368,4144.14713114471,3615.52646885529
155,3655.68,3486.977,391.0756614,3878.052661,3095.901339,2625.73,2805.449,363.8978004,3169.3468,2441.5512,2874.555,2896.5043,111.4905557,3007.994856,2785.013744,3477.127451,3735.094118,377.8348078,4112.928925,3357.25931,3532.8,389.2451639,3364.864,3754.109164,2975.618836,3861.796,252.740462628238,3876.7488,4129.48926262824,3624.00833737176
156,3356.47,3395.18,363.9419757,3759.121976,3031.238024,2808.12,2824.629,368.3646444,3192.993644,2456.264356,2834.59,2898.1184,110.2158604,3008.33426,2787.90254,3642.843137,3756.922549,357.366676,4114.289225,3399.555873,3075.6,361.5354768,3341.791,3703.326477,2980.255523,4008.468,264.1371672217,3860.67,4124.8071672217,3596.5328327783
157,3113.75,3408.777,368.7632686,3777.540269,3040.013731,2948.84,2834.279,382.9740688,3217.253069,2451.304931,2785.536,2905.0902,110.0522787,3015.142479,2795.037921,3596.931373,3783.454902,382.9134116,4166.368314,3400.54149,3512.38,396.0588814,3325.828,3721.886881,2929.769119,3946.144,259.187669546713,3825.2596,4084.44726954671,3566.07193045329
158,3769.26,3393.503,405.3120126,3798.815013,2988.190987,2988.35,2821.874,374.3023065,3196.176307,2447.571694,3014.959,2920.2984,113.5174046,3033.815805,2806.780995,3665.539216,3776.203922,373.7260446,4149.929966,3402.477877,3208.16,380.0887277,3284.116,3664.204728,2904.027272,3954.632,258.240474911088,3797.4748,4055.71527491109,3539.23432508891
159,3739.88,3345.926,390.0565414,3735.982541,2955.869459,2935.3,2789.514,380.9001784,3170.414178,2408.613822,2981.972,2902.0303,112.8941104,3014.92441,2789.13619,3961.284314,3761.837255,389.305079,4151.142334,3372.532176,3407.91,392.0454571,3305.126,3697.171457,2913.080543,4061.516,259.276318469266,3800.6692,4059.94551846927,3541.39288153073
160,3353.08,3316.755,376.2380408,3692.993041,2940.516959,2882.88,2794.98,369.2416342,3164.221634,2425.738366,2825.001,2903.8822,111.3570658,3015.239266,2792.525134,4146.598039,3771.49902,398.0279346,4169.526954,3373.471085,3633.65,389.6288694,3272.937,3662.565869,2883.308131,3724.636,251.406472211867,3740.9644,3992.37087221187,3489.55792778813
161,3204.86,3290.798,375.1436805,3665.941681,2915.65432,2600.28,2799.008,355.7499007,3154.757901,2443.258099,2847.476,2916.8599,112.0845133,3028.944413,2804.775387,3801.892157,3744.373529,392.0672304,4136.44076,3352.306299,3419.45,373.2807513,3196.871,3570.151751,2823.590249,3724.936,254.460837221793,3748.8164,4003.27723722179,3494.35556277821
162,3413.81,3327.932,393.3073286,3721.239329,2934.624671,2902.61,2851.122,374.5341645,3225.656165,2476.587836,2945.647,2929.6126,113.4465542,3043.059154,2816.166046,3829.598039,3714.577451,373.315387,4087.892838,3341.262064,3308.71,390.6656971,3198.35,3589.015697,2807.684303,3877.6,259.737899953011,3757.686,4017.42389995301,3497.94810004699
163,3376.73,3332.848,390.4592987,3723.307299,2942.388701,2597.77,2867.21,359.4299931,3226.639993,2507.780007,2806.484,2935.5781,109.2546025,3044.832702,2826.323498,3824.558824,3722.229412,386.713595,4108.943007,3335.515817,3182.77,374.1404768,3181.48,3555.620477,2807.339523,3653.528,250.545650301226,3732.1708,3982.71645030123,3481.62514969877
164,3886.25,3312.361,400.0638635,3712.424864,2912.297137,2764.61,2883.899,362.6317666,3246.530767,2521.267233,3048.823,2950.4098,116.106027,3066.515827,2834.303773,3404.568627,3692.548039,355.4372138,4047.985253,3337.110825,3367.21,377.6193214,3224.012,3601.631321,2846.392679,3954.232,254.520002154456,3726.3816,3980.90160215446,3471.86159784555
165,2737.71,3296.696,348.9243948,3645.620395,2947.771605,2817.53,2899.46,369.9473867,3269.407387,2529.512613,2890.696,2931.728,111.2220173,3042.950017,2820.505983,3695.411765,3704.75098,381.4762507,4086.227231,3323.27473,3302.07,365.7604919,3183.157,3548.917492,2817.396508,3701.008,248.453946540891,3695.3484,3943.80234654089,3446.89445345911
166,3492.44,3409.455,392.4277134,3801.882713,3017.027287,2904.62,2922.527,376.7345712,3299.261571,2545.792429,2904.308,2925.2229,111.032855,3036.255755,2814.190045,3908.166667,3692.988235,390.8241598,4083.812395,3302.164076,2915.97,368.3310824,3158.539,3526.870082,2790.207918,3654.364,247.040633868228,3703.7504,3950.79103386823,3456.70976613177
167,2961.01,3446.905,363.1081796,3810.01318,3083.79682,2824.79,2918.118,355.4824202,3273.60042,2562.63558,2937.618,2921.8507,112.1568451,3034.007545,2809.693855,3524.421569,3685.788235,363.7694568,4049.557692,3322.018779,3095.26,380.1515523,3168.029,3548.180552,2787.877448,3668.296,246.037371343331,3716.9116,3962.94897134333,3470.87422865667
168,3293.49,3494.74,382.5286276,3877.268628,3112.211372,2664.75,2899.379,355.2735916,3254.652592,2544.105408,2832.278,2915.3162,111.2367368,3026.552937,2804.079463,3521.872549,3682.341176,383.6826543,4066.023831,3298.658522,3418.26,379.5025875,3161.891,3541.393588,2782.388412,3986.576,260.199317787145,3733.1032,3993.30251778715,3472.90388221285
169,3448.17,3522.301,388.753515,3911.054515,3133.547485,2989.96,2904.702,372.0886545,3276.790655,2532.613346,3000.491,2911.4586,114.4103723,3025.868972,2797.048228,4057.901961,3686.960784,410.8549725,4097.815757,3276.105812,3086.02,379.5253433,3139.996,3519.521343,2760.470657,3464.468,242.374487840416,3698.0288,3940.40328784042,3455.65431215958
170,3093.51,3488.222,388.3759814,3876.597981,3099.846019,2923.16,2859.415,366.1601032,3225.575103,2493.254897,2954.778,2905.931,114.3714231,3020.302423,2791.559577,3875.343137,3659.664706,379.3974605,4039.062166,3280.267245,2872.99,368.7310571,3122.221,3490.952057,2753.489943,3803.156,255.73860207379,3706.924,3962.66260207379,3451.18539792621
171,3576.2,3550.348,401.0195559,3951.367556,3149.328444,3121.42,2817.89,390.9574622,3208.847462,2426.932538,2975.003,2904.239,113.9921478,3018.231148,2790.246852,3503.931373,3658.141176,372.5193947,4030.660571,3285.621782,3434.24,374.834293,3150.391,3525.225293,2775.556707,3813.632,247.100517915896,3707.1632,3954.2637179159,3460.0626820841
172,3462.97,3561.091,391.302005,3952.393005,3169.788995,3063.49,2785.488,389.4430252,3174.931025,2396.044975,3005.302,2901.9982,114.8237185,3016.821918,2787.174482,3906.117647,3659.858824,386.5430718,4046.401895,3273.315752,3140.01,382.4876185,3075.598,3458.085618,2693.110382,3622.448,253.359219191219,3703.762,3957.12121919122,3450.40278080878
173,3171.86,3569.001,387.9740512,3956.975051,3181.026949,2764.66,2741.082,376.9579094,3118.039909,2364.124091,2954.801,2890.8942,112.5367712,3003.430971,2778.357429,3527.745098,3651.812745,378.9050291,4030.717774,3272.907716,3608.09,386.2438748,3064.559,3450.802875,2678.315125,3595.636,255.051406265513,3702.1828,3957.23420626551,3447.13139373449
174,3729.6,3594.177,406.9035262,4001.080526,3187.273474,2920.22,2734.155,379.6654168,3113.820417,2354.489583,2862.005,2893.0584,112.1985738,3005.256974,2780.859826,3526.598039,3695.62451,368.551321,4064.175831,3327.073189,2958.66,361.2611671,3004.13,3365.391167,2642.868833,3643.9,250.353052100429,3689.7324,3940.08545210043,3439.37934789957
175,3865.3,3567.739,413.4838581,3981.222858,3154.255142,3048.2,2700.228,384.3440092,3084.572009,2315.883991,2825.645,2896.4726,112.2187377,3008.691338,2784.253862,3577.784314,3731.423529,359.6863792,4091.109909,3371.73715,3055.89,359.3353976,3008.362,3367.697398,2649.026602,3785.028,254.654012960456,3654.908,3909.56201296046,3400.25398703954
176,3866.94,3560.053,397.1853217,3957.238322,3162.867678,2860.53,2644.466,375.129932,3019.595932,2269.336068,2870.586,2905.1609,110.2639804,3015.42488,2794.89692,3836.166667,3733.645098,387.1823814,4120.827479,3346.462717,3010.87,370.7803279,3006.754,3377.534328,2635.973672,3785.976,256.428290665628,3656.7492,3913.17749066563,3400.32090933437
177,3439.36,3523.144,398.3001721,3921.444172,3124.843828,2637.4,2626.223,370.1354333,2996.358433,2256.087567,2872.273,2908.1923,110.7533271,3018.945627,2797.438973,3489.95098,3707.493137,388.1130503,4095.606188,3319.380087,3033.88,377.5561546,2994.925,3372.481155,2617.368845,3830.212,253.567934495322,3631.792,3885.35993449532,3378.22406550468
178,3569.1,3568.305,368.8338131,3937.138813,3199.471187,2717.98,2644.632,364.6528708,3009.284871,2279.979129,2793.702,2925.3438,110.9008986,3036.244699,2814.442901,3568.068627,3726.262745,373.2433978,4099.506143,3353.019347,3199.31,382.4998046,3016.649,3399.148805,2634.149195,3635.832,248.425423528076,3612.9512,3861.37662352808,3364.52577647192
179,3107.38,3574.667,380.7110946,3955.378095,3193.955905,2537.09,2659.354,352.4020471,3011.756047,2306.951953,2945.215,2939.4593,112.568531,3052.027831,2826.890769,3784.941176,3751.227451,365.0492764,4116.276727,3386.178175,2908.27,368.383423,3046.291,3414.674423,2677.907577,3553.42,253.018823359844,3602.6928,3855.71162335984,3349.67397664016
180,3714.77,3646.224,417.1985465,4063.422547,3229.025454,2507.91,2678.647,354.3768001,3033.0238,2324.2702,2937.858,2935.6773,111.2472206,3046.924521,2824.430079,3860.107843,3736.858824,385.3132525,4122.172076,3351.545571,3154.69,379.5568689,3058.834,3438.390869,2679.277131,3805.548,256.49455030231,3621.894,3878.38855030231,3365.39944969769
181,3683.63,3630.725,408.918585,4039.643585,3221.806415,2797.4,2693.998,385.0911001,3079.0891,2308.9069,2952.595,2928.6344,113.4009473,3042.035347,2815.233453,3521.107843,3695.657843,362.0514799,4057.709323,3333.606363,2686.31,367.4064236,3040.149,3407.555424,2672.742576,3779.62,249.87820562506,3630.3692,3880.24740562506,3380.49099437494
182,3542.07,3638.801,396.7066249,4035.507625,3242.094375,2619.43,2706.672,346.9593726,3053.631373,2359.712627,2894.262,2929.4794,110.8370422,3040.316442,2818.642358,3825.656863,3712.122549,389.7092151,4101.831764,3322.413334,3029.62,357.4879637,3092.436,3449.923964,2734.948036,3606.656,248.240761146626,3604.8124,3853.05316114663,3356.57163885337
183,3423.62,3651.927,390.0616012,4041.988601,3261.865399,2695.39,2712.442,358.9944893,3071.436489,2353.447511,2976.443,2926.5346,113.3086769,3039.843277,2813.225923,3965.862745,3694.129412,381.1620093,4075.291421,3312.967402,3003.8,369.8447696,3061.755,3431.59977,2691.91023,3471.132,246.600173191959,3624.2796,3870.87977319196,3377.67942680804
184,3465.22,3672.159,403.1387356,4075.297736,3269.020264,2580.95,2726.037,352.72556,3078.76256,2373.31144,2896.147,2930.7992,112.3098702,3043.10907,2818.48933,3884.588235,3639.772549,382.9989197,4022.771469,3256.773629,3000.98,371.8734029,3034.616,3406.489403,2662.742597,3295.656,241.859703941471,3634.4404,3876.30010394147,3392.58069605853
185,3788.44,3702.402,412.6478846,4115.049885,3289.754115,2490.58,2762.641,354.3299234,3116.970923,2408.311077,2912.528,2937.7072,112.7227315,3050.429932,2824.984468,3600,3632.55,386.4629559,4019.012956,3246.087044,3039.81,383.3915588,3022.747,3406.138559,2639.355441,3803.44,259.998147734941,3643.2716,3903.26974773494,3383.27345226506
186,3497.85,3721.564,390.610745,4112.174745,3330.953255,2678.1,2784.949,364.5681581,3149.517158,2420.380842,2900.9,2946.4225,112.2905915,3058.713092,2834.131908,3574.647059,3673.698039,379.3798871,4053.077926,3294.318152,2892.58,368.175531,3021.299,3389.474531,2653.123469,3536.404,244.851847914481,3588.79,3833.64184791448,3343.93815208552
187,3890.97,3694.995,408.2828614,4103.277861,3286.712139,2821.49,2759.256,376.4474977,3135.703498,2382.808502,3043.788,2946.9055,114.3600901,3061.26559,2832.54541,3677.647059,3711.664706,383.1269207,4094.791627,3328.537785,3251.12,372.7573024,3009.183,3381.940302,2636.425698,3641.804,250.418263915266,3591.9452,3842.36346391527,3341.52693608473
188,3632.72,3659.311,383.8812093,4043.192209,3275.429791,2865.2,2747.436,374.4525609,3121.888561,2372.983439,2934.857,2908.6343,112.560739,3021.195039,2796.073561,3817.715686,3715.605882,392.8938385,4108.499721,3322.712044,3495.73,378.2807896,2971.462,3349.74279,2593.18121,3533.248,249.46515160636,3566.6456,3816.11075160636,3317.18044839364
189,3822.95,3675.252,412.0785552,4087.330555,3263.173445,2730.02,2731.867,359.4569485,3091.323949,2372.410052,2907.395,2892.6246,111.7309985,3004.355599,2780.893601,3641.254902,3693.151961,378.799393,4071.951354,3314.352568,3033.7,371.3892437,2951.46,3322.849244,2580.070756,3745.432,252.237268724318,3583.866,3836.10326872432,3331.62873127568
190,3559.78,3624.888,389.6088699,4014.49687,3235.27913,2661.42,2717.927,379.9754193,3097.902419,2337.951581,2867.429,2902.3998,112.0811122,3014.480912,2790.318688,3448.098039,3662.448039,375.6238129,4038.071852,3286.824226,2967.84,358.9287745,2951.07,3309.998774,2592.141226,3890.3,256.473760513625,3561.2928,3817.76656051362,3304.81903948638
191,3764.39,3632.122222,415.0950823,4047.217304,3217.02714,2924.14,2724.205556,385.9136567,3110.119213,2338.291899,2961.045,2906.285444,113.3973877,3019.682832,2792.888057,3685.754902,3686.264706,371.6885291,4057.953235,3314.576177,3209.18,376.1035521,2949.206667,3325.310219,2573.103115,3524.052,248.984454529161,3524.73644444444,3773.72089897361,3275.75198991528
192,3673.33,3554.492222,389.5734935,3944.065716,3164.918729,2677.13,2699.21375,366.4357198,3065.64947,2332.77803,2864.814,2899.4405,109.3335755,3008.774076,2790.106924,3645.72549,3686.328431,368.0420315,4054.370463,3318.2864,2722.81,321.8068131,2916.71,3238.516813,2594.903187,3801.328,254.114297908764,3545.50977777778,3799.62407568654,3291.39547986901
193,3625.94,3535.392222,379.2877717,3914.679994,3156.10445,2831.34,2702.368571,379.9828415,3082.351413,2322.38573,3019.089,2904.387143,114.023415,3018.410558,2790.363728,3422.294118,3692.128852,357.0185031,4049.147355,3335.110348,2732.41,357.3088446,2944.41,3301.718845,2587.101155,3572.74,253.932158187182,3515.66622222222,3769.5983804094,3261.73406403504
194,3767.65,3511.353333,397.2490348,3908.602368,3114.104298,2946.99,2680.873333,375.4017572,3056.27509,2305.471576,2965.227,2885.270167,112.8469163,2998.117083,2772.42325,3812.362745,3737.101307,391.38149,4128.482797,3345.719817,2882.29,359.7478212,2979.743333,3339.491155,2619.995512,3383.968,243.927991070939,3530.264,3774.19199107094,3286.33600892906
195,3980.06,3447.431111,391.0015936,3838.432705,3056.429517,2713.66,2627.65,361.6255271,2989.275527,2266.024473,2999.681,2869.2788,113.2834175,2982.562217,2755.995383,4011.480392,3722.04902,369.7597659,4091.808785,3352.289254,3025.33,368.3400209,2999.234,3367.574021,2630.893979,3258.624,242.392082202567,3553.21377777778,3795.60585998034,3310.82169557521
196,3232.16,3387.718889,383.1329197,3770.851809,3004.585969,2421.17,2606.1475,351.6124458,2957.759946,2254.535054,2905.73,2836.67825,112.0556421,2948.733892,2724.622608,3954.313725,3649.691176,406.1849395,4055.876116,3243.506237,2771.42,347.5134691,2992.71,3340.223469,2645.196531,3567.956,244.693611866465,3562.90622222222,3807.59983408869,3318.21261035576
197,3534.13,3393.906667,390.4078738,3784.314541,3003.498793,2703.29,2667.806667,375.7798598,3043.586527,2292.026807,2661.076,2813.661,105.7932727,2919.454273,2707.867727,3717.058824,3548.150327,389.8557092,3938.006036,3158.294618,2873.91,355.5218671,3066.473333,3421.9952,2710.951466,3388.808,242.783903413188,3574.52577777778,3817.30968119097,3331.74187436459
198,3792.13,3437.58,394.4137251,3831.993725,3043.166275,2709.51,2650.065,366.5678422,3016.632842,2283.497158,2774.76,2889.9535,111.5789114,3001.532411,2778.374589,3593.176471,3463.696078,374.3056068,3838.001685,3089.390472,3295.71,365.8502298,3162.755,3528.60523,2796.90477,3705.452,255.981074485564,3565.264,3821.24507448556,3309.28292551444
199,3319.31,3460.947778,380.4835943,3841.431372,3080.464184,2590.62,2590.62,363.2720652,2953.892065,2227.347935,3005.147,3005.147,114.9481667,3120.095167,2890.198833,3334.215686,3334.215686,355.3475614,3689.563248,2978.868125,3029.8,376.0052111,3029.8,3405.805211,2653.794789,3519.7,246.883770499399,3526.21066666667,3773.09443716607,3279.32689616727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3065.72,,368.9769023,,,,,,,,,,,,,,,,,,,,,,,3711.012,256.220969164165,,,
201,3501.43,,382.4019862,,,,,,,,,,,,,,,,,,,,,,,3532.736,248.231330128201,,,
202,3409.59,,384.0409083,,,,,,,,,,,,,,,,,,,,,,,3704.12,252.841695498191,,,
203,3192.35,,391.6299129,,,,,,,,,,,,,,,,,,,,,,,3590.516,246.448120510131,,,
204,3442.65,,401.7050713,,,,,,,,,,,,,,,,,,,,,,,3345.856,245.15071468192,,,
205,3287.85,,380.4333159,,,,,,,,,,,,,,,,,,,,,,,3672.532,261.524670017771,,,
206,3927.19,,412.1788237,,,,,,,,,,,,,,,,,,,,,,,3305.452,246.066353260221,,,
207,4002.44,,408.5578868,,,,,,,,,,,,,,,,,,,,,,,3353.972,243.126427450543,,,
208,3615.92,,402.2048679,,,,,,,,,,,,,,,,,,,,,,,3377.604,243.157873581622,,,
209,3562.96,,397.9962555,,,,,,,,,,,,,,,,,,,,,,,3391.68,235.919979938962,,,
210,3530.57,,400.1967897,,,,,,,,,,,,,,,,,,,,,,,3272.92,236.174368749871,,,
211,3703.64,,410.5024647,,,,,,,,,,,,,,,,,,,,,,,3407.42,247.101207213563,,,
212,3481.47,,392.4619073,,,,,,,,,,,,,,,,,,,,,,,3485.888,252.317458543447,,,
213,3542.57,,382.4901503,,,,,,,,,,,,,,,,,,,,,,,3555.696,255.032396464324,,,
214,3732.87,,414.1672082,,,,,,,,,,,,,,,,,,,,,,,3548.552,256.468786274634,,,
215,3621.5,,404.354714,,,,,,,,,,,,,,,,,,,,,,,3322.544,250.189315200022,,,
216,3639.69,,398.2372013,,,,,,,,,,,,,,,,,,,,,,,3591.276,250.641019211333,,,
217,2686.2,,361.5175451,,,,,,,,,,,,,,,,,,,,,,,3595.652,251.321646874247,,,
218,3110.2,,386.0537297,,,,,,,,,,,,,,,,,,,,,,,3288.196,244.969308425231,,,
219,3422.45,,388.2586546,,,,,,,,,,,,,,,,,,,,,,,3619.344,256.286409047877,,,
220,3545.03,,389.8748536,,,,,,,,,,,,,,,,,,,,,,,3437.968,250.380801492255,,,
221,3724.55,,405.9794055,,,,,,,,,,,,,,,,,,,,,,,3598.044,256.825023594384,,,
222,3114.02,,361.1162159,,,,,,,,,,,,,,,,,,,,,,,3645.524,251.521317819576,,,
223,3331.71,,382.3506766,,,,,,,,,,,,,,,,,,,,,,,3907.544,260.403279426846,,,
224,3185.19,,375.2211675,,,,,,,,,,,,,,,,,,,,,,,3675.38,258.183527806094,,,
225,3442.03,,403.3043103,,,,,,,,,,,,,,,,,,,,,,,3521.036,250.814678762659,,,
226,3525.68,,394.3844317,,,,,,,,,,,,,,,,,,,,,,,3197.004,237.02627273772,,,
227,3355.52,,398.1723558,,,,,,,,,,,,,,,,,,,,,,,3346.188,245.783999875142,,,
228,3756.14,,393.466841,,,,,,,,,,,,,,,,,,,,,,,3559.604,251.073951872224,,,
229,3842.83,,404.4643314,,,,,,,,,,,,,,,,,,,,,,,3349.868,249.612079728334,,,
230,3560.67,,389.2958153,,,,,,,,,,,,,,,,,,,,,,,3552.228,251.116158046558,,,
231,3194.79,,380.2824945,,,,,,,,,,,,,,,,,,,,,,,3660.328,255.724133522169,,,
232,3588.32,,393.7653583,,,,,,,,,,,,,,,,,,,,,,,3426.388,247.905056773403,,,
233,3363.9,,393.548557,,,,,,,,,,,,,,,,,,,,,,,3513.148,245.42177890396,,,
234,2827.52,,353.8264779,,,,,,,,,,,,,,,,,,,,,,,3356.36,238.075879991233,,,
235,3247.89,,378.5858827,,,,,,,,,,,,,,,,,,,,,,,3358.584,245.406354367152,,,
236,3341.08,,379.1459663,,,,,,,,,,,,,,,,,,,,,,,3532.376,247.728173437129,,,
237,2727.55,,341.5147102,,,,,,,,,,,,,,,,,,,,,,,3256.416,231.904790489063,,,
238,3549.92,,394.7161711,,,,,,,,,,,,,,,,,,,,,,,3338.612,242.187802545512,,,
239,3135.23,,376.4825903,,,,,,,,,,,,,,,,,,,,,,,3384.4,243.568146620202,,,
240,3112.13,,379.3930367,,,,,,,,,,,,,,,,,,,,,,,3370.648,244.478183534613,,,
241,3005.1,,375.8568835,,,,,,,,,,,,,,,,,,,,,,,3364.932,243.62909999732,,,
242,3286.83,,380.8324642,,,,,,,,,,,,,,,,,,,,,,,3434.284,247.609801577757,,,
243,3163.21,,371.0650281,,,,,,,,,,,,,,,,,,,,,,,3635,251.174725543794,,,
244,3337.77,,380.646232,,,,,,,,,,,,,,,,,,,,,,,3447.688,242.835799656113,,,
245,3118.75,,363.3141925,,,,,,,,,,,,,,,,,,,,,,,3404.436,245.841199849854,,,
246,2941.56,,360.6237323,,,,,,,,,,,,,,,,,,,,,,,3030.808,234.880964534259,,,
247,3550.23,,397.5042025,,,,,,,,,,,,,,,,,,,,,,,3319.376,239.259580160327,,,
248,3297.68,,386.2134177,,,,,,,,,,,,,,,,,,,,,,,3119.132,236.627964421587,,,
249,2915.81,,369.4537499,,,,,,,,,,,,,,,,,,,,,,,3295.672,239.958334886838,,,
