DDPG-mean,DDPG-mv,Ddpg-se,DDPG-lower,DDPG-upper,HRS-mean,HRS-mv,HRS-se,HRS-lower,HRS-upper,NRS-mean,NRS-mv,NRS-se,NRS-lower,NRS-upper,RRS-mean,RRS-mv,RRS-se,RRS-lower,RRS-upper
0.42,0.446,0.086717933554715,0.359282066445285,0.532717933554715,0.52,0.543,0.071833139984272,0.471166860015728,0.614833139984272,0.22,0.268,0.091214034007931,0.176785965992069,0.359214034007931,0.4,0.4,3.20493781063927E-17,0.4,0.4
0.38,0.452,0.076941536246685,0.375058463753315,0.528941536246686,0.49,0.548,0.065498091575251,0.482501908424749,0.613498091575251,0.28,0.274,0.076941536246685,0.197058463753315,0.350941536246685,0.433333333333333,0.4,0.027216552697591,0.372783447302409,0.427216552697591
0.44,0.464,0.07266360849834,0.39133639150166,0.53666360849834,0.52,0.552,0.074565407529229,0.477434592470771,0.626565407529229,0.26,0.278,0.07266360849834,0.20533639150166,0.35066360849834,0.4,0.39,3.20493781063927E-17,0.39,0.39
0.38,0.47,0.091214034007931,0.378785965992069,0.561214034007931,0.53,0.557,0.070781353476746,0.486218646523255,0.627781353476746,0.26,0.282,0.082945765413311,0.199054234586689,0.364945765413311,0.4,0.39,3.20493781063927E-17,0.39,0.39
0.44,0.478,0.077974354758472,0.400025645241528,0.555974354758472,0.57,0.563,0.074899933244296,0.488100066755704,0.637899933244296,0.28,0.284,0.076941536246685,0.207058463753315,0.360941536246685,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.44,0.476,0.066932802122726,0.409067197877274,0.542932802122726,0.55,0.563,0.068190908484929,0.494809091515071,0.631190908484929,0.3,0.29,0.074833147735479,0.215166852264521,0.364833147735479,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.46,0.476,0.045607017003966,0.430392982996034,0.521607017003965,0.56,0.565,0.075099933422074,0.489900066577926,0.640099933422074,0.28,0.292,0.076941536246685,0.215058463753315,0.368941536246685,0.366666666666667,0.393333333333333,0.027216552697591,0.366116780635742,0.420549886030924
0.5,0.482,0.048989794855664,0.433010205144336,0.530989794855663,0.54,0.567,0.077717436910902,0.489282563089098,0.644717436910902,0.28,0.292,0.076941536246685,0.215058463753315,0.368941536246685,0.4,0.396666666666667,0.047140452079103,0.349526214587563,0.44380711874577
0.5,0.482,0.048989794855664,0.433010205144337,0.530989794855664,0.56,0.573,0.073756355658343,0.499243644341657,0.646756355658343,0.28,0.298,0.076941536246685,0.221058463753315,0.374941536246685,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.5,0.482,0.056568542494924,0.425431457505076,0.538568542494924,0.59,0.576,0.062369864518051,0.513630135481949,0.638369864518051,0.24,0.302,0.082945765413311,0.219054234586689,0.384945765413311,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.48,0.482,0.059329587896765,0.422670412103235,0.541329587896765,0.57,0.577,0.070781353476746,0.506218646523254,0.647781353476745,0.28,0.316,0.076941536246685,0.239058463753315,0.392941536246685,0.4,0.396666666666667,3.20493781063927E-17,0.396666666666667,0.396666666666667
0.5,0.486,0.048989794855664,0.437010205144336,0.534989794855663,0.53,0.579,0.076223356000638,0.502776643999362,0.655223356000638,0.32,0.324,0.059329587896765,0.264670412103235,0.383329587896765,0.333333333333333,0.393333333333333,0.027216552697591,0.366116780635742,0.420549886030924
0.5,0.486,0.048989794855664,0.437010205144337,0.534989794855664,0.57,0.586,0.078803553219382,0.507196446780618,0.664803553219382,0.3,0.326,0.074833147735479,0.251166852264521,0.400833147735479,0.4,0.396666666666667,0.047140452079103,0.349526214587564,0.44380711874577
0.46,0.486,0.07266360849834,0.41333639150166,0.55866360849834,0.59,0.587,0.074094534211371,0.512905465788629,0.661094534211371,0.28,0.33,0.076941536246685,0.253058463753314,0.406941536246685,0.433333333333333,0.4,0.027216552697591,0.372783447302409,0.427216552697591
0.42,0.49,0.06572670690062,0.42427329309938,0.55572670690062,0.57,0.586,0.073552702193733,0.512447297806267,0.659552702193733,0.34,0.338,0.082945765413311,0.255054234586689,0.420945765413311,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.44,0.502,0.066932802122726,0.435067197877274,0.568932802122726,0.57,0.588,0.067896980787072,0.520103019212928,0.655896980787072,0.32,0.344,0.071554175279993,0.272445824720007,0.415554175279993,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.52,0.506,0.043817804600413,0.462182195399587,0.549817804600413,0.58,0.593,0.071833139984272,0.521166860015728,0.664833139984272,0.28,0.348,0.071554175279993,0.276445824720007,0.419554175279993,0.4,0.39,0.047140452079103,0.342859547920897,0.437140452079103
0.5,0.506,0.048989794855664,0.457010205144336,0.554989794855664,0.6,0.596,0.069282032302755,0.526717967697245,0.665282032302755,0.34,0.356,0.066932802122726,0.289067197877274,0.422932802122726,0.366666666666667,0.393333333333333,0.027216552697591,0.366116780635742,0.420549886030924
0.5,0.51,0.04,0.47,0.55,0.59,0.596,0.071344235926948,0.524655764073052,0.667344235926948,0.32,0.36,0.052153619241621,0.307846380758379,0.412153619241621,0.4,0.393333333333333,3.20493781063927E-17,0.393333333333333,0.393333333333333
0.5,0.512,0.048989794855664,0.463010205144336,0.560989794855663,0.6,0.596,0.069282032302755,0.526717967697245,0.665282032302755,0.38,0.366,0.043817804600413,0.322182195399587,0.409817804600413,0.433333333333333,0.386666666666667,0.027216552697591,0.359450113969076,0.413883219364258
0.52,0.516,0.043817804600413,0.472182195399587,0.559817804600413,0.59,0.596,0.074094534211371,0.521905465788629,0.670094534211371,0.36,0.366,0.053665631459995,0.312334368540005,0.419665631459995,0.366666666666667,0.383333333333333,0.027216552697591,0.356116780635742,0.410549886030924
0.5,0.52,0.056568542494924,0.463431457505076,0.576568542494924,0.6,0.601,0.069282032302755,0.531717967697245,0.670282032302755,0.34,0.37,0.066932802122726,0.303067197877274,0.436932802122726,0.366666666666667,0.38,0.027216552697591,0.352783447302409,0.407216552697591
0.5,0.526,0.048989794855664,0.477010205144336,0.574989794855664,0.58,0.603,0.075894663844041,0.527105336155959,0.678894663844041,0.34,0.374,0.045607017003966,0.328392982996034,0.419607017003965,0.433333333333333,0.38,0.027216552697591,0.352783447302409,0.407216552697591
0.5,0.532,0.048989794855664,0.483010205144336,0.580989794855663,0.58,0.608,0.071833139984272,0.536166860015728,0.679833139984272,0.36,0.378,0.053665631459995,0.324334368540005,0.431665631459995,0.366666666666667,0.376666666666667,0.027216552697591,0.349450113969076,0.403883219364258
0.54,0.538,0.035777087639997,0.502222912360003,0.573777087639997,0.59,0.613,0.068483574673056,0.544516425326944,0.681483574673056,0.4,0.382,0.04,0.342,0.422,0.4,0.38,3.20493781063927E-17,0.38,0.38
0.48,0.534,0.059329587896765,0.474670412103235,0.593329587896765,0.62,0.618,0.067527772064537,0.550472227935463,0.685527772064537,0.36,0.38,0.053665631459995,0.326334368540005,0.433665631459995,0.366666666666667,0.38,0.027216552697591,0.352783447302409,0.407216552697591
0.52,0.538,0.043817804600413,0.494182195399587,0.581817804600413,0.61,0.619,0.069928534948188,0.549071465051812,0.688928534948188,0.36,0.38,0.035777087639997,0.344222912360003,0.415777087639997,0.433333333333333,0.38,0.027216552697591,0.352783447302409,0.407216552697591
0.54,0.542,0.035777087639997,0.506222912360003,0.577777087639997,0.6,0.62,0.066332495807108,0.553667504192892,0.686332495807108,0.38,0.384,0.043817804600413,0.340182195399587,0.427817804600413,0.366666666666667,0.373333333333333,0.027216552697591,0.346116780635742,0.400549886030924
0.52,0.544,0.043817804600413,0.500182195399587,0.587817804600413,0.59,0.624,0.068483574673056,0.555516425326944,0.692483574673056,0.38,0.382,0.043817804600413,0.338182195399587,0.425817804600413,0.333333333333333,0.376666666666667,0.027216552697591,0.349450113969076,0.403883219364258
0.54,0.544,0.035777087639997,0.508222912360003,0.579777087639997,0.6,0.628,0.069282032302755,0.558717967697245,0.697282032302755,0.38,0.382,0.043817804600413,0.338182195399587,0.425817804600413,0.4,0.383333333333333,3.20493781063927E-17,0.383333333333333,0.383333333333333
0.56,0.548,0.035777087639997,0.512222912360003,0.583777087639997,0.64,0.633,0.058651513194461,0.574348486805539,0.691651513194461,0.4,0.384,0.04,0.344,0.424,0.333333333333333,0.38,0.054433105395182,0.325566894604818,0.434433105395182
0.56,0.55,0.035777087639997,0.514222912360003,0.585777087639997,0.62,0.635,0.057965506984758,0.577034493015242,0.692965506984758,0.38,0.384,0.043817804600413,0.340182195399587,0.427817804600413,0.366666666666667,0.383333333333333,0.027216552697591,0.356116780635742,0.410549886030924
0.56,0.55,0.035777087639997,0.514222912360003,0.585777087639997,0.63,0.638,0.060083275543199,0.577916724456801,0.698083275543199,0.38,0.388,0.052153619241621,0.335846380758379,0.440153619241621,0.4,0.39,3.20493781063927E-17,0.39,0.39
0.56,0.554,0.035777087639997,0.518222912360003,0.589777087639997,0.63,0.641,0.060083275543199,0.580916724456801,0.701083275543199,0.4,0.39,0.04,0.35,0.43,0.4,0.39,3.20493781063927E-17,0.39,0.39
0.5,0.556,0.063245553203368,0.492754446796632,0.619245553203368,0.64,0.643,0.055136195008361,0.587863804991639,0.698136195008361,0.38,0.388,0.043817804600413,0.344182195399587,0.431817804600413,0.4,0.39,3.20493781063927E-17,0.39,0.39
0.52,0.564,0.059329587896765,0.504670412103235,0.623329587896765,0.63,0.644,0.054863466897381,0.589136533102619,0.698863466897381,0.36,0.39,0.053665631459995,0.336334368540005,0.443665631459995,0.366666666666667,0.393333333333333,0.027216552697591,0.366116780635742,0.420549886030924
0.56,0.568,0.035777087639997,0.532222912360003,0.603777087639997,0.62,0.647,0.056213877290221,0.590786122709779,0.703213877290221,0.4,0.392,0.04,0.352,0.432,0.366666666666667,0.396666666666667,0.027216552697591,0.369450113969076,0.423883219364258
0.56,0.57,0.035777087639997,0.534222912360003,0.605777087639997,0.64,0.651,0.056920997883031,0.594079002116969,0.707920997883031,0.36,0.388,0.053665631459995,0.334334368540005,0.441665631459995,0.4,0.406666666666667,3.20493781063927E-17,0.406666666666667,0.406666666666667
0.52,0.572,0.033466401061363,0.538533598938637,0.605466401061363,0.63,0.653,0.054863466897381,0.598136533102619,0.707863466897381,0.38,0.388,0.043817804600413,0.344182195399587,0.431817804600413,0.4,0.413333333333333,0.047140452079103,0.36619288125423,0.460473785412437
0.58,0.574,0.033466401061363,0.540533598938637,0.607466401061363,0.65,0.655,0.057008771254957,0.597991228745043,0.712008771254957,0.4,0.388,0.04,0.348,0.428,0.366666666666667,0.413333333333333,0.027216552697591,0.386116780635742,0.440549886030924
0.58,0.574,0.033466401061363,0.540533598938637,0.607466401061363,0.66,0.653,0.047328638264797,0.605671361735203,0.700328638264797,0.4,0.388,0.04,0.348,0.428,0.366666666666667,0.42,0.027216552697591,0.392783447302409,0.447216552697591
0.56,0.576,0.035777087639997,0.540222912360003,0.611777087639997,0.65,0.654,0.057008771254957,0.596991228745043,0.711008771254957,0.42,0.39,0.033466401061363,0.356533598938637,0.423466401061363,0.433333333333333,0.423333333333333,0.027216552697591,0.396116780635743,0.450549886030924
0.6,0.582,0.028284271247462,0.553715728752538,0.610284271247462,0.66,0.657,0.051380930314661,0.605619069685339,0.70838093031466,0.4,0.388,0.04,0.348,0.428,0.4,0.426666666666667,3.20493781063927E-17,0.426666666666667,0.426666666666667
0.58,0.584,0.033466401061363,0.550533598938637,0.617466401061363,0.65,0.658,0.053385391260157,0.604614608739843,0.711385391260157,0.38,0.386,0.043817804600413,0.342182195399587,0.429817804600413,0.4,0.43,3.20493781063927E-17,0.43,0.43
0.58,0.588,0.043817804600413,0.544182195399587,0.631817804600413,0.65,0.662,0.051478150704935,0.610521849295065,0.713478150704935,0.4,0.388,0.04,0.348,0.428,0.433333333333333,0.436666666666667,0.027216552697591,0.409450113969076,0.463883219364258
0.56,0.592,0.045607017003966,0.546392982996035,0.637607017003966,0.66,0.664,0.053291650377897,0.610708349622103,0.717291650377897,0.38,0.39,0.043817804600413,0.346182195399587,0.433817804600413,0.4,0.43,0.047140452079103,0.382859547920897,0.477140452079103
0.58,0.598,0.033466401061363,0.564533598938637,0.631466401061363,0.66,0.664,0.047328638264797,0.616671361735203,0.711328638264797,0.36,0.394,0.053665631459995,0.340334368540005,0.447665631459995,0.466666666666667,0.43,0.027216552697591,0.402783447302409,0.457216552697591
0.58,0.6,0.033466401061363,0.566533598938637,0.633466401061363,0.66,0.666,0.055136195008361,0.610863804991639,0.721136195008361,0.36,0.396,0.053665631459995,0.342334368540005,0.449665631459995,0.466666666666667,0.423333333333333,0.054433105395182,0.368900227938152,0.477766438728515
0.54,0.604,0.035777087639997,0.568222912360003,0.639777087639997,0.65,0.668,0.049497474683058,0.618502525316942,0.717497474683058,0.38,0.402,0.052153619241621,0.349846380758379,0.454153619241621,0.4,0.42,3.20493781063927E-17,0.42,0.42
