DDPG-mean,DDPG-mv,Ddpg-se,DDPG-lower,DDPG-upper,HRS-mean,HRS-mv,HRS-se,HRS-lower,HRS-upper,NRS-mean,NRS-mv,NRS-se,NRS-lower,NRS-upper,RRS-mean,RRS-mv,RRS-se,RRS-lower,RRS-upper
0.62,0.63,0.033466401061363,0.596533598938637,0.663466401061363,0.66,0.644,0.035777087639997,0.608222912360003,0.679777087639997,0.42,0.428,0.033466401061363,0.394533598938637,0.461466401061363,0.4,0.382,0.05656854249,0.32543145751,0.43856854249
0.64,0.632,0.045607017003966,0.586392982996034,0.677607017003965,0.66,0.642,0.035777087639997,0.606222912360003,0.677777087639997,0.42,0.428,0.033466401061363,0.394533598938637,0.461466401061363,0.42,0.384,0.0593295879,0.3246704121,0.4433295879
0.62,0.63,0.043817804600413,0.586182195399587,0.673817804600413,0.64,0.64,0.045607017003966,0.594392982996034,0.685607017003965,0.44,0.428,0.035777087639997,0.392222912360003,0.463777087639997,0.38,0.386,0.0593295879,0.3266704121,0.4453295879
0.64,0.626,0.045607017003966,0.580392982996034,0.671607017003965,0.64,0.642,0.045607017003966,0.596392982996034,0.687607017003965,0.42,0.428,0.033466401061363,0.394533598938637,0.461466401061363,0.38,0.386,0.0657267069,0.3202732931,0.4517267069
0.64,0.622,0.045607017003966,0.576392982996034,0.667607017003965,0.64,0.644,0.045607017003966,0.598392982996034,0.689607017003965,0.4,0.43,0.048989794855664,0.381010205144336,0.478989794855664,0.36,0.386,0.0726636085,0.3133363915,0.4586636085
0.64,0.62,0.045607017003966,0.574392982996034,0.665607017003965,0.64,0.646,0.045607017003966,0.600392982996034,0.691607017003965,0.44,0.428,0.021908902300207,0.406091097699793,0.449908902300207,0.4,0.386,0.0632455532,0.3227544468,0.4492455532
0.62,0.616,0.033466401061363,0.582533598938637,0.649466401061363,0.62,0.646,0.052153619241621,0.593846380758379,0.698153619241621,0.44,0.428,0.021908902300207,0.406091097699793,0.449908902300207,0.4,0.384,0.0632455532,0.3207544468,0.4472455532
0.64,0.618,0.045607017003966,0.572392982996034,0.663607017003965,0.66,0.65,0.035777087639997,0.614222912360003,0.685777087639997,0.44,0.428,0.021908902300207,0.406091097699793,0.449908902300207,0.34,0.382,0.07797435476,0.30402564524,0.45997435476
0.62,0.616,0.033466401061363,0.582533598938637,0.649466401061363,0.64,0.648,0.045607017003966,0.602392982996034,0.693607017003965,0.42,0.424,0.033466401061363,0.390533598938637,0.457466401061363,0.34,0.384,0.05366563146,0.33033436854,0.43766563146
0.62,0.616,0.059329587896765,0.556670412103235,0.675329587896765,0.64,0.65,0.045607017003966,0.604392982996034,0.695607017003966,0.44,0.428,0.035777087639997,0.392222912360003,0.463777087639997,0.4,0.39,0.0632455532,0.3267544468,0.4532455532
0.64,0.618,0.045607017003966,0.572392982996034,0.663607017003965,0.64,0.652,0.045607017003966,0.606392982996034,0.697607017003965,0.42,0.428,0.033466401061363,0.394533598938637,0.461466401061363,0.42,0.388,0.07155417528,0.31644582472,0.45955417528
0.62,0.616,0.033466401061363,0.582533598938637,0.649466401061363,0.64,0.654,0.045607017003966,0.608392982996034,0.699607017003966,0.42,0.432,0.033466401061363,0.398533598938637,0.465466401061363,0.44,0.386,0.06693280212,0.31906719788,0.45293280212
0.58,0.618,0.033466401061363,0.584533598938637,0.651466401061363,0.66,0.656,0.035777087639997,0.620222912360003,0.691777087639997,0.44,0.434,0.021908902300207,0.412091097699793,0.455908902300207,0.38,0.382,0.07155417528,0.31044582472,0.45355417528
0.6,0.624,0.028284271247462,0.595715728752538,0.652284271247462,0.66,0.654,0.035777087639997,0.618222912360003,0.689777087639997,0.44,0.438,0.035777087639997,0.402222912360003,0.473777087639997,0.38,0.386,0.08197560613,0.30402439387,0.46797560613
0.62,0.628,0.043817804600413,0.584182195399587,0.671817804600413,0.66,0.654,0.035777087639997,0.618222912360003,0.689777087639997,0.38,0.438,0.052153619241621,0.385846380758379,0.490153619241621,0.36,0.392,0.0726636085,0.3193363915,0.4646636085
0.6,0.63,0.04,0.59,0.67,0.64,0.656,0.045607017003966,0.610392982996034,0.701607017003965,0.44,0.448,0.021908902300207,0.426091097699793,0.469908902300207,0.38,0.396,0.0657267069,0.3302732931,0.4617267069
0.64,0.634,0.045607017003966,0.588392982996034,0.679607017003965,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.44,0.448,0.021908902300207,0.426091097699793,0.469908902300207,0.38,0.396,0.0593295879,0.3366704121,0.4553295879
0.62,0.632,0.043817804600413,0.588182195399587,0.675817804600413,0.64,0.658,0.045607017003966,0.612392982996034,0.703607017003966,0.4,0.45,0.04,0.41,0.49,0.36,0.398,0.06066300355,0.33733699645,0.45866300355
0.62,0.634,0.043817804600413,0.590182195399587,0.677817804600413,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.456,0.021908902300207,0.434091097699793,0.477908902300207,0.4,0.402,0.0632455532,0.3387544468,0.4652455532
0.64,0.636,0.045607017003966,0.590392982996034,0.681607017003965,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.456,0.021908902300207,0.434091097699793,0.477908902300207,0.38,0.406,0.07155417528,0.33444582472,0.47755417528
0.62,0.636,0.033466401061363,0.602533598938637,0.669466401061363,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.458,0.021908902300207,0.436091097699793,0.479908902300207,0.4,0.41,0.0632455532,0.3467544468,0.4732455532
0.64,0.638,0.045607017003966,0.592392982996034,0.683607017003965,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.458,0.021908902300207,0.436091097699793,0.479908902300207,0.4,0.414,0.0632455532,0.3507544468,0.4772455532
0.64,0.638,0.045607017003966,0.592392982996034,0.683607017003965,0.64,0.66,0.045607017003966,0.614392982996035,0.705607017003966,0.48,0.46,0.017888543819998,0.442111456180002,0.477888543819998,0.42,0.416,0.07155417528,0.34444582472,0.48755417528
0.64,0.634,0.045607017003966,0.588392982996034,0.679607017003965,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.44,0.458,0.021908902300207,0.436091097699793,0.479908902300207,0.44,0.416,0.06693280212,0.34906719788,0.48293280212
0.64,0.632,0.045607017003966,0.586392982996034,0.677607017003966,0.68,0.662,0.033466401061363,0.628533598938637,0.695466401061363,0.48,0.462,0.017888543819998,0.444111456180002,0.479888543819998,0.4,0.414,0.0632455532,0.3507544468,0.4772455532
0.64,0.63,0.045607017003966,0.584392982996035,0.675607017003966,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.462,0.035777087639997,0.426222912360003,0.497777087639997,0.38,0.414,0.0593295879,0.3546704121,0.4733295879
0.62,0.628,0.043817804600413,0.584182195399587,0.671817804600413,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.466,0.021908902300207,0.444091097699793,0.487908902300207,0.4,0.416,0.08,0.336,0.496
0.64,0.626,0.045607017003966,0.580392982996035,0.671607017003966,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.468,0.035777087639997,0.432222912360003,0.503777087639997,0.4,0.42,0.05656854249,0.36343145751,0.47656854249
0.64,0.624,0.045607017003966,0.578392982996034,0.669607017003966,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.468,0.021908902300207,0.446091097699793,0.489908902300207,0.44,0.42,0.06693280212,0.35306719788,0.48693280212
0.64,0.622,0.045607017003966,0.576392982996034,0.667607017003965,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.468,0.021908902300207,0.446091097699793,0.489908902300207,0.42,0.416,0.0593295879,0.3566704121,0.4753295879
0.64,0.622,0.045607017003966,0.576392982996034,0.667607017003965,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.466,0.021908902300207,0.444091097699793,0.487908902300207,0.44,0.416,0.06693280212,0.34906719788,0.48293280212
0.64,0.622,0.045607017003966,0.576392982996034,0.667607017003965,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.466,0.021908902300207,0.444091097699793,0.487908902300207,0.42,0.416,0.07155417528,0.34444582472,0.48755417528
0.6,0.622,0.048989794855664,0.573010205144336,0.670989794855663,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.464,0.021908902300207,0.442091097699793,0.485908902300207,0.42,0.414,0.07155417528,0.34244582472,0.48555417528
0.62,0.624,0.043817804600413,0.580182195399587,0.667817804600413,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.48,0.462,0.017888543819998,0.444111456180002,0.479888543819998,0.42,0.416,0.0593295879,0.3566704121,0.4753295879
0.62,0.622,0.059329587896765,0.562670412103235,0.681329587896765,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.48,0.458,0.017888543819998,0.440111456180002,0.475888543819998,0.4,0.418,0.0632455532,0.3547544468,0.4812455532
0.62,0.62,0.043817804600413,0.576182195399587,0.663817804600413,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.48,0.456,0.017888543819998,0.438111456180002,0.473888543819998,0.4,0.418,0.07483314774,0.34316685226,0.49283314774
0.6,0.618,0.048989794855664,0.569010205144336,0.666989794855664,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.48,0.452,0.017888543819998,0.434111456180002,0.469888543819998,0.44,0.418,0.06693280212,0.35106719788,0.48493280212
0.62,0.62,0.033466401061363,0.586533598938637,0.653466401061363,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.448,0.021908902300207,0.426091097699793,0.469908902300207,0.4,0.414,0.0632455532,0.3507544468,0.4772455532
0.62,0.62,0.043817804600413,0.576182195399587,0.663817804600413,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.45,0.021908902300207,0.428091097699793,0.471908902300207,0.4,0.416,0.0632455532,0.3527544468,0.4792455532
0.64,0.622,0.045607017003966,0.576392982996034,0.667607017003965,0.64,0.658,0.045607017003966,0.612392982996034,0.703607017003966,0.44,0.446,0.035777087639997,0.410222912360003,0.481777087639997,0.42,0.414,0.07155417528,0.34244582472,0.48555417528
0.64,0.62,0.045607017003966,0.574392982996034,0.665607017003966,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.446,0.021908902300207,0.424091097699793,0.467908902300207,0.44,0.406,0.06693280212,0.33906719788,0.47293280212
0.64,0.618,0.045607017003966,0.572392982996034,0.663607017003965,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.446,0.021908902300207,0.424091097699793,0.467908902300207,0.4,0.4,0.05656854249,0.34343145751,0.45656854249
0.62,0.616,0.043817804600413,0.572182195399587,0.659817804600413,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.45,0.035777087639997,0.414222912360003,0.485777087639997,0.44,0.404,0.06693280212,0.33706719788,0.47093280212
0.6,0.618,0.048989794855664,0.569010205144336,0.666989794855664,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.45,0.035777087639997,0.414222912360003,0.485777087639997,0.44,0.404,0.06693280212,0.33706719788,0.47093280212
0.6,0.622,0.048989794855664,0.573010205144336,0.670989794855663,0.66,0.658,0.035777087639997,0.622222912360003,0.693777087639997,0.46,0.452,0.021908902300207,0.430091097699793,0.473908902300207,0.4,0.4,0.0632455532,0.3367544468,0.4632455532
0.6,0.626,0.048989794855664,0.577010205144336,0.674989794855664,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.452,0.035777087639997,0.416222912360003,0.487777087639997,0.4,0.402,0.0632455532,0.3387544468,0.4652455532
0.62,0.63,0.043817804600413,0.586182195399587,0.673817804600413,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.456,0.021908902300207,0.434091097699793,0.477908902300207,0.4,0.4,0.0632455532,0.3367544468,0.4632455532
0.62,0.63,0.052153619241621,0.577846380758379,0.682153619241621,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.48,0.46,0.033466401061363,0.426533598938637,0.493466401061363,0.42,0.4,0.0593295879,0.3406704121,0.4593295879
0.64,0.63,0.045607017003966,0.584392982996034,0.675607017003965,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.42,0.46,0.033466401061363,0.426533598938637,0.493466401061363,0.38,0.398,0.0438178046,0.3541821954,0.4418178046
0.62,0.626,0.043817804600413,0.582182195399587,0.669817804600413,0.66,0.662,0.035777087639997,0.626222912360003,0.697777087639997,0.44,0.464,0.035777087639997,0.428222912360003,0.499777087639997,0.34,0.402,0.06693280212,0.33506719788,0.46893280212
0.62,0.622,0.043817804600413,0.578182195399587,0.665817804600413,0.66,0.662,0.035777087639997,0.626222912360003,0.697777087639997,0.46,0.466,0.021908902300207,0.444091097699793,0.487908902300207,0.38,0.41,0.05215361924,0.35784638076,0.46215361924
0.62,0.62,0.052153619241621,0.567846380758379,0.672153619241621,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.48,0.464,0.017888543819998,0.446111456180002,0.481888543819998,0.44,0.414,0.06693280212,0.34706719788,0.48093280212
0.64,0.616,0.045607017003966,0.570392982996034,0.661607017003965,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.44,0.462,0.035777087639997,0.426222912360003,0.497777087639997,0.44,0.41,0.06693280212,0.34306719788,0.47693280212
0.64,0.61,0.045607017003966,0.564392982996035,0.655607017003966,0.64,0.662,0.045607017003966,0.616392982996034,0.707607017003966,0.46,0.468,0.021908902300207,0.446091097699793,0.489908902300207,0.4,0.408,0.0632455532,0.3447544468,0.4712455532
0.64,0.604,0.045607017003966,0.558392982996034,0.649607017003966,0.68,0.664,0.033466401061363,0.630533598938637,0.697466401061363,0.46,0.47,0.035777087639997,0.434222912360003,0.505777087639997,0.42,0.408,0.0593295879,0.3486704121,0.4673295879
0.64,0.598,0.045607017003966,0.552392982996034,0.643607017003965,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.48,0.472,0.017888543819998,0.454111456180002,0.489888543819998,0.38,0.41,0.0657267069,0.3442732931,0.4757267069
0.62,0.594,0.033466401061363,0.560533598938637,0.627466401061363,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.48,0.472,0.017888543819998,0.454111456180002,0.489888543819998,0.4,0.412,0.0632455532,0.3487544468,0.4752455532
0.62,0.592,0.043817804600413,0.548182195399587,0.635817804600413,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.48,0.472,0.017888543819998,0.454111456180002,0.489888543819998,0.4,0.416,0.0632455532,0.3527544468,0.4792455532
0.6,0.592,0.048989794855664,0.543010205144337,0.640989794855664,0.68,0.662,0.033466401061363,0.628533598938637,0.695466401061363,0.46,0.47,0.021908902300207,0.448091097699793,0.491908902300207,0.42,0.42,0.07155417528,0.34844582472,0.49155417528
0.58,0.592,0.052153619241621,0.539846380758379,0.644153619241621,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.474,0.021908902300207,0.452091097699793,0.495908902300207,0.42,0.422,0.07155417528,0.35044582472,0.49355417528
0.6,0.596,0.048989794855664,0.547010205144337,0.644989794855664,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.44,0.474,0.021908902300207,0.452091097699793,0.495908902300207,0.42,0.424,0.07155417528,0.35244582472,0.49555417528
0.58,0.6,0.033466401061363,0.566533598938637,0.633466401061363,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.478,0.021908902300207,0.456091097699793,0.499908902300207,0.4,0.424,0.07483314774,0.34916685226,0.49883314774
0.58,0.606,0.059329587896765,0.546670412103235,0.665329587896765,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.5,0.48,0,0.48,0.48,0.42,0.426,0.07155417528,0.35444582472,0.49755417528
0.58,0.612,0.059329587896765,0.552670412103235,0.671329587896765,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.48,0.472,0.033466401061363,0.438533598938637,0.505466401061363,0.4,0.428,0.0632455532,0.3647544468,0.4912455532
0.58,0.618,0.033466401061363,0.584533598938637,0.651466401061363,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.48,0.472,0.017888543819998,0.454111456180002,0.489888543819998,0.44,0.432,0.06693280212,0.36506719788,0.49893280212
0.6,0.62,0.048989794855664,0.571010205144336,0.668989794855663,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.48,0.476,0.017888543819998,0.458111456180002,0.493888543819998,0.4,0.426,0.0632455532,0.3627544468,0.4892455532
0.6,0.622,0.048989794855664,0.573010205144337,0.670989794855664,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.48,0.478,0.033466401061363,0.444533598938637,0.511466401061363,0.44,0.43,0.06066300355,0.36933699645,0.49066300355
0.62,0.624,0.043817804600413,0.580182195399587,0.667817804600413,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.46,0.48,0.021908902300207,0.458091097699793,0.501908902300207,0.44,0.428,0.06693280212,0.36106719788,0.49493280212
0.6,0.622,0.028284271247462,0.593715728752538,0.650284271247462,0.66,0.66,0.035777087639997,0.624222912360003,0.695777087639997,0.5,0.48,0.028284271247462,0.451715728752538,0.508284271247462,0.44,0.428,0.06693280212,0.36106719788,0.49493280212
0.62,0.624,0.043817804600413,0.580182195399587,0.667817804600413,0.66,0.662,0.035777087639997,0.626222912360003,0.697777087639997,0.46,0.482,0.021908902300207,0.460091097699793,0.503908902300207,0.44,0.426,0.06693280212,0.35906719788,0.49293280212
0.64,0.626,0.045607017003966,0.580392982996034,0.671607017003965,0.66,0.662,0.035777087639997,0.626222912360003,0.697777087639997,0.48,0.488,0.017888543819998,0.470111456180002,0.505888543819998,0.42,0.426,0.07155417528,0.35444582472,0.49755417528
0.64,0.626,0.045607017003966,0.580392982996034,0.671607017003965,0.66,0.662,0.035777087639997,0.626222912360004,0.697777087639997,0.48,0.486,0.033466401061363,0.452533598938637,0.519466401061363,0.42,0.426,0.0593295879,0.3666704121,0.4853295879
0.64,0.626,0.045607017003966,0.580392982996034,0.671607017003965,0.66,0.664,0.035777087639997,0.628222912360003,0.699777087639997,0.42,0.484,0.052153619241621,0.431846380758379,0.536153619241621,0.44,0.428,0.06693280212,0.36106719788,0.49493280212
0.64,0.626,0.045607017003966,0.580392982996034,0.671607017003965,0.66,0.666,0.035777087639997,0.630222912360003,0.701777087639997,0.48,0.492,0.033466401061363,0.458533598938637,0.525466401061363,0.44,0.426,0.06693280212,0.35906719788,0.49293280212
0.6,0.626,0.048989794855664,0.577010205144336,0.674989794855664,0.66,0.668,0.035777087639997,0.632222912360003,0.703777087639997,0.52,0.492,0.017888543819998,0.474111456180002,0.509888543819998,0.38,0.422,0.08197560613,0.34002439387,0.50397560613
0.62,0.63,0.043817804600413,0.586182195399587,0.673817804600413,0.66,0.668,0.035777087639997,0.632222912360003,0.703777087639997,0.5,0.49,0.028284271247462,0.461715728752538,0.518284271247462,0.44,0.428,0.06693280212,0.36106719788,0.49493280212
0.62,0.632,0.043817804600413,0.588182195399587,0.675817804600413,0.66,0.67,0.035777087639997,0.634222912360003,0.705777087639997,0.5,0.492,0.028284271247462,0.463715728752538,0.520284271247462,0.42,0.428,0.0593295879,0.3686704121,0.4873295879
0.6,0.634,0.048989794855664,0.585010205144336,0.682989794855664,0.66,0.672,0.035777087639997,0.636222912360003,0.707777087639997,0.46,0.49,0.021908902300207,0.468091097699793,0.511908902300207,0.44,0.43,0.06693280212,0.36306719788,0.49693280212
0.62,0.638,0.043817804600413,0.594182195399587,0.681817804600413,0.68,0.674,0.033466401061363,0.640533598938637,0.707466401061363,0.52,0.492,0.017888543819998,0.474111456180002,0.509888543819998,0.42,0.43,0.07155417528,0.35844582472,0.50155417528
0.64,0.64,0.045607017003966,0.594392982996034,0.685607017003965,0.66,0.674,0.045607017003966,0.628392982996034,0.719607017003965,0.52,0.49,0.017888543819998,0.472111456180002,0.507888543819998,0.44,0.43,0.06693280212,0.36306719788,0.49693280212
0.64,0.636,0.045607017003966,0.590392982996034,0.681607017003966,0.66,0.676,0.021908902300207,0.654091097699793,0.697908902300207,0.46,0.49,0.021908902300207,0.468091097699793,0.511908902300207,0.42,0.43,0.07155417528,0.35844582472,0.50155417528
0.64,0.635555555555556,0.045607017003966,0.58994853855159,0.681162572559521,0.68,0.677777777777778,0.033466401061363,0.644311376716415,0.711244178839141,0.46,0.493333333333333,0.021908902300207,0.471424431033126,0.51524223563354,0.44,0.431111111111111,0.06693280212,0.364178308991111,0.498043913231111
0.64,0.635,0.045607017003966,0.589392982996035,0.680607017003966,0.68,0.6775,0.033466401061363,0.644033598938637,0.710966401061363,0.5,0.4975,0.028284271247462,0.469215728752538,0.525784271247462,0.42,0.43,0.0593295879,0.3706704121,0.4893295879
0.64,0.634285714285714,0.045607017003966,0.588678697281749,0.67989273128968,0.68,0.677142857142857,0.033466401061363,0.643676456081494,0.71060925820422,0.48,0.497142857142857,0.033466401061363,0.463676456081494,0.53060925820422,0.4,0.431428571428571,0.0632455532,0.368183018228571,0.494674124628571
0.64,0.633333333333333,0.045607017003966,0.587726316329368,0.678940350337299,0.66,0.676666666666667,0.035777087639997,0.64088957902667,0.712443754306663,0.5,0.5,0,0.5,0.5,0.44,0.436666666666667,0.06693280212,0.369733864546667,0.503599468786667
0.64,0.632,0.045607017003966,0.586392982996034,0.677607017003966,0.68,0.68,0.033466401061363,0.646533598938637,0.713466401061363,0.52,0.5,0.017888543819998,0.482111456180002,0.517888543819998,0.44,0.436,0.06693280212,0.36906719788,0.50293280212
0.64,0.63,0.045607017003966,0.584392982996034,0.675607017003965,0.68,0.68,0.033466401061363,0.646533598938637,0.713466401061363,0.48,0.495,0.033466401061363,0.461533598938637,0.528466401061363,0.44,0.435,0.06693280212,0.36806719788,0.50193280212
0.64,0.626666666666667,0.045607017003966,0.581059649662701,0.672273683670632,0.68,0.68,0.033466401061363,0.646533598938637,0.713466401061363,0.48,0.5,0.043817804600413,0.456182195399587,0.543817804600413,0.44,0.433333333333333,0.06693280212,0.366400531213333,0.500266135453333
0.64,0.62,0.045607017003966,0.574392982996035,0.665607017003966,0.68,0.68,0.033466401061363,0.646533598938637,0.713466401061363,0.5,0.51,0.028284271247462,0.481715728752538,0.538284271247462,0.42,0.43,0.0593295879,0.3706704121,0.4893295879
0.6,0.6,0.048989794855664,0.551010205144337,0.648989794855664,0.68,0.68,0.033466401061363,0.646533598938637,0.713466401061363,0.52,0.52,0.017888543819998,0.502111456180002,0.537888543819998,0.44,0.44,0.06693280212,0.37306719788,0.50693280212
