HRS-mean,HRS-se,HRS-upper,HRS-lower,RRS-mean,RRS-se,RRS-upper,RRS-lower,SARSA-mean,SARSA-se,SARSA-upper,SARSA-lower,NRS-mean,NRS-se,NRS-upper,NRS-lower,SARSA-RS-mean,SARSA-RS-se,SARSA-RS-upper,SARSA-RS-lower,HRS-init-mean,HRS-init-se,HRS-init-upper,HRS-init-lower,RRS-init-mean,RRS-init-se,RRS-init-upper,RRS-init-lower
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.284,0.474097154718433,21.7580971547184,20.8099028452815,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.689,0.320919410862397,21.0099194108624,20.3680805891376,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.114,0.191858838247852,20.3058588382478,19.9221411617521,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,33.805,3.54054860995573,37.3455486099558,30.2644513900443,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.942,1.46652491671002,26.40852491671,23.47547508329,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,25.117,1.38927945655596,26.506279456556,23.7277205434441,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,29.089,2.93264820674156,32.0216482067416,26.1563517932584,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,26.962,2.3412214491316,29.3032214491316,24.6207785508684,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.279,0.575058128236486,22.8540581282365,21.7039418717635,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.765,0.300516364088689,21.0655163640887,20.4644836359113,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.596,0.456742156361112,21.0527421563611,20.1392578436389,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.004,0.469694152184797,22.4736941521848,21.5343058478152,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.056,0.535861933721748,22.5918619337218,21.5201380662783,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,31.336,2.82660411002227,34.1626041100223,28.5093958899778,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,39.66,3.90696593058896,43.566965930589,35.7530340694111,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,32.124,2.2941481512186,34.4181481512186,29.8298518487813,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.747,0.652205767655703,24.3992057676557,23.0947942323443,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.515,0.337395332822804,21.8523953328228,21.1776046671772,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.179,0.728957020226391,24.9079570202263,23.4500429797736,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,36.089,3.90071437709193,39.9897143770919,32.188285622908,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.259,0.462272229984253,22.7212722299843,21.7967277700157,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.192,0.614070206261646,22.8060702062616,21.5779297937383,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.148,0.498375836567621,22.6463758365676,21.6496241634324,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,27.326,1.30402231506911,28.6300223150691,26.0219776849309,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.17,0.487574434141936,22.6575744341419,21.6824255658581,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.041,0.699802144925295,24.7408021449253,23.3411978550747,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.657,0.96316823247242,25.6201682324724,23.6938317675276,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.365,0.338872556589655,21.7038725565897,21.0261274434104,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.898,0.431237245100143,22.3292372451002,21.4667627548999,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.557,0.240733677959079,20.797733677959,20.3162663220409,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.204,0.68174420361244,23.8857442036124,22.5222557963876,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.8620000000001,0.515008922437454,23.3770089224375,22.3469910775626,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.451,0.333599891918279,20.7845998919183,20.1174001080817,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.754,2.12611425982844,26.8801142598285,22.6278857401716,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.85,0.585643644615459,21.4356436446155,20.2643563553846,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.875,0.390309770204021,21.265309770204,20.484690229796,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,19.945,0.185127651222737,20.1301276512227,19.7598723487773,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,19.896,0.128956635400488,20.0249566354005,19.7670433645995,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,19.501,0.055938610352145,19.5569386103521,19.4450613896478,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.396,0.349401295454477,21.7454012954544,21.0465987045455,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.779,0.372753409245447,21.1517534092455,20.4062465907546,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.299,0.816928988328834,24.1159289883288,22.4820710116711,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.427,0.392702031935008,21.8197020319351,21.034297968065,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.982,0.691129029440477,23.6731290294404,22.2908709705595,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.744,0.331702412548491,22.0757024125485,21.4122975874515,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.791,0.522323789560787,23.3133237895608,22.2686762104392,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.365,0.481374590622,22.846374590622,21.883625409378,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,34.682,3.15342432301157,37.8354243230116,31.5285756769884,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,25.831,1.33303316403472,27.1640331640347,24.4979668359653,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,26.751,1.42699169734947,28.1779916973495,25.3240083026505,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.705,0.707661472569872,24.4126614725699,22.9973385274302,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.057,0.499206328042781,23.5562063280428,22.5577936719573,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.589,0.652993475832246,23.2419934758323,21.9360065241678,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.039,0.706141710363517,24.7451417103636,23.3328582896365,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.351,0.379718296879392,21.7307182968794,20.9712817031206,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.7770000000001,0.262202252128043,21.0392022521281,20.514797747872,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.735,0.236238404125117,20.9712384041252,20.4987615958749,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,27.483,2.58776433147132,30.0707643314713,24.8952356685287,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,25.043,1.74773273721148,26.7907327372115,23.2952672627885,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.485,0.399589097006469,21.8845890970065,21.0854109029935,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,21.8689999999999,0.468272482768443,22.3372724827684,21.4007275172315,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,25.486,1.60342782337865,27.0894278233786,23.8825721766213,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.557,0.620338271083261,23.1773382710833,21.9366617289168,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,28.811,1.65760819976976,30.4686081997697,27.1533918002302,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,22.006,0.406543037378876,22.4125430373789,21.5994569626211,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,24.098,0.681030247638237,24.7790302476383,23.4169697523618,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,23.115,0.738282355089053,23.853282355089,22.3767176449109,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
19.0832,0.003993666352738,19.0871936663528,19.0792063336473,19.0995999999999,0.004350847847028,19.1039508478469,19.0952491521529,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,20.317,0.187076210429088,20.5040762104291,20.1299237895709,19.07,0.012298424746745,19.0822984247467,19.0577015752533,19.182,0.0181990990768,19.2001990990768,19.1638009009232
